periodo,metrica_id,dimension,agregacion,valor,unidad,var_pct_interanual,fuente_doc,pagina,extraido_el
2026-03,demanda_dc_pymes,,acumulado_anual,23700.0,GWh,-0.6,progreso,3,2026-08-06
2026-03,demanda_dc_pymes,,mes,6000.0,GWh,-18.6,progreso,3,2026-08-06
2026-03,demanda_dc_pymes,,tam,51500.0,GWh,-0.3,progreso,3,2026-08-06
2026-03,demanda_industrial,,acumulado_anual,42100.0,GWh,-4.1,progreso,3,2026-08-06
2026-03,demanda_industrial,,mes,13800.0,GWh,-5.4,progreso,3,2026-08-06
2026-03,demanda_industrial,,tam,165900.0,GWh,-1.1,progreso,3,2026-08-06
2026-03,demanda_internacional,,acumulado_anual,11248.0,GWh,7.2,boletin,3,2026-08-06
2026-03,demanda_internacional,,mes,3680.0,GWh,8.3,boletin,3,2026-08-06
2026-03,demanda_internacional,,tam,41242.0,GWh,1.9,boletin,3,2026-08-06
2026-03,demanda_nacional,,acumulado_anual,92518.0,GWh,3.0,boletin,3,2026-08-06
2026-03,demanda_nacional,,mes,28765.0,GWh,1.3,boletin,3,2026-08-06
2026-03,demanda_nacional,,tam,334138.0,GWh,0.8,boletin,3,2026-08-06
2026-03,demanda_sector_electrico,,acumulado_anual,23380.0,GWh,24.0,boletin,3,2026-08-06
2026-03,demanda_sector_electrico,,mes,7852.0,GWh,46.8,boletin,3,2026-08-06
2026-03,demanda_sector_electrico,,tam,104212.0,GWh,4.5,boletin,3,2026-08-06
2026-03,destino_cargas_pct,Bunkering,acumulado_anual,27.1,%,,boletin,18,2026-08-06
2026-03,destino_cargas_pct,Bunkering,mes,2.2,%,,boletin,18,2026-08-06
2026-03,destino_cargas_pct,EU,acumulado_anual,48.6,%,,boletin,18,2026-08-06
2026-03,destino_cargas_pct,EU,mes,67.2,%,,boletin,18,2026-08-06
2026-03,destino_cargas_pct,non EU,acumulado_anual,24.3,%,,boletin,18,2026-08-06
2026-03,destino_cargas_pct,non EU,mes,30.6,%,,boletin,18,2026-08-06
2026-03,generacion_electrica,Carbón,acumulado_anual,0.0,GWh,-93.6,boletin,6,2026-08-06
2026-03,generacion_electrica,Cogeneración,acumulado_anual,600.0,GWh,-45.9,boletin,6,2026-08-06
2026-03,generacion_electrica,Eólica,acumulado_anual,5000.0,GWh,-25.4,boletin,6,2026-08-06
2026-03,generacion_electrica,Gas natural,acumulado_anual,3000.0,GWh,49.9,boletin,6,2026-08-06
2026-03,generacion_electrica,Hidráulica,acumulado_anual,4900.0,GWh,7.3,boletin,6,2026-08-06
2026-03,generacion_electrica,Nuclear,acumulado_anual,3900.0,GWh,-19.7,boletin,6,2026-08-06
2026-03,generacion_electrica,Resto renovables,acumulado_anual,400.0,GWh,1.6,boletin,6,2026-08-06
2026-03,generacion_electrica,Solar,acumulado_anual,4500.0,GWh,39.9,boletin,6,2026-08-06
2026-03,pct_total_gn,,mes,28.1,%,,boletin,9,2026-08-06
2026-03,pct_total_gnl,,mes,71.9,%,,boletin,9,2026-08-06
2026-03,planta_carga_cisternas,BARCELONA,mes,233.0,GWh,10.7,boletin,17,2026-08-06
2026-03,planta_carga_cisternas,BILBAO,mes,121.0,GWh,-0.7,boletin,17,2026-08-06
2026-03,planta_carga_cisternas,CARTAGENA,mes,221.0,GWh,11.7,boletin,17,2026-08-06
2026-03,planta_carga_cisternas,HUELVA,mes,193.0,GWh,-8.6,boletin,17,2026-08-06
2026-03,planta_carga_cisternas,MUGARDOS,mes,87.0,GWh,9.2,boletin,17,2026-08-06
2026-03,planta_carga_cisternas,MUSEL,mes,76.0,GWh,2.5,boletin,17,2026-08-06
2026-03,planta_carga_cisternas,SAGUNTO,mes,187.0,GWh,-6.5,boletin,17,2026-08-06
2026-03,planta_cargas_buques,BARCELONA,mes,254.0,GWh,,boletin,17,2026-08-06
2026-03,planta_cargas_buques,BILBAO,mes,0.0,GWh,,boletin,17,2026-08-06
2026-03,planta_cargas_buques,CARTAGENA,mes,333.0,GWh,74.1,boletin,17,2026-08-06
2026-03,planta_cargas_buques,HUELVA,mes,202.0,GWh,-6.7,boletin,17,2026-08-06
2026-03,planta_cargas_buques,MUGARDOS,mes,0.0,GWh,-100.0,boletin,17,2026-08-06
2026-03,planta_cargas_buques,MUSEL,mes,0.0,GWh,,boletin,17,2026-08-06
2026-03,planta_cargas_buques,SAGUNTO,mes,56.0,GWh,,boletin,17,2026-08-06
2026-03,planta_descargas_buques,BARCELONA,mes,5276.0,GWh,14.3,boletin,17,2026-08-06
2026-03,planta_descargas_buques,BILBAO,mes,7602.0,GWh,21.6,boletin,17,2026-08-06
2026-03,planta_descargas_buques,CARTAGENA,mes,4827.0,GWh,-6.8,boletin,17,2026-08-06
2026-03,planta_descargas_buques,HUELVA,mes,1252.0,GWh,9.8,boletin,17,2026-08-06
2026-03,planta_descargas_buques,MUGARDOS,mes,2197.0,GWh,-30.5,boletin,17,2026-08-06
2026-03,planta_descargas_buques,MUSEL,mes,0.0,GWh,,boletin,17,2026-08-06
2026-03,planta_descargas_buques,SAGUNTO,mes,5020.0,GWh,3.0,boletin,17,2026-08-06
2026-03,planta_n_buques_descargados,BARCELONA,mes,6.0,nº,20.0,boletin,17,2026-08-06
2026-03,planta_n_buques_descargados,BILBAO,mes,7.0,nº,16.7,boletin,17,2026-08-06
2026-03,planta_n_buques_descargados,CARTAGENA,mes,6.0,nº,20.0,boletin,17,2026-08-06
2026-03,planta_n_buques_descargados,HUELVA,mes,1.0,nº,0.0,boletin,17,2026-08-06
2026-03,planta_n_buques_descargados,MUGARDOS,mes,2.0,nº,-33.3,boletin,17,2026-08-06
2026-03,planta_n_buques_descargados,MUSEL,mes,0.0,nº,,boletin,17,2026-08-06
2026-03,planta_n_buques_descargados,SAGUNTO,mes,6.0,nº,-14.3,boletin,17,2026-08-06
2026-03,salidas_conexiones_internacionales,,acumulado_anual,7924.0,GWh,-10.5,boletin,3,2026-08-06
2026-03,salidas_conexiones_internacionales,,mes,2836.0,GWh,-0.8,boletin,3,2026-08-06
2026-03,salidas_conexiones_internacionales,,tam,27803.0,GWh,-3.2,boletin,3,2026-08-06
2026-03,total_salidas,,acumulado_anual,103766.0,GWh,3.4,boletin,3,2026-08-06
2026-03,total_salidas,,mes,32445.0,GWh,2.0,boletin,3,2026-08-06
2026-03,total_salidas,,tam,375380.0,GWh,0.9,boletin,3,2026-08-06
2026-03,tvb_capacidad_regasificacion_contratada,,mes,21338.0,GWh/mes,,boletin,15,2026-08-06
2026-03,tvb_capacidad_regasificacion_disponible,,mes,38957.0,GWh/mes,,boletin,15,2026-08-06
2026-03,tvb_capacidad_regasificacion_total,,mes,60295.0,GWh/mes,,boletin,15,2026-08-06
2026-03,tvb_regasificacion_comercial,,mes,19871.0,GWh,,boletin,15,2026-08-06
2026-04,aprovisionamiento_gn,Argelia,acumulado_anual,39292.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gn,Argelia,mes,9787.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gn,Argelia,tam,109836.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gn,Biometano nacional,acumulado_anual,182.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gn,Biometano nacional,mes,50.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gn,Biometano nacional,tam,493.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gn,Francia,acumulado_anual,2969.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gn,Francia,mes,128.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gn,Francia,tam,11605.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gn,Portugal,acumulado_anual,1753.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gn,Portugal,mes,1034.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gn,Portugal,tam,5181.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gn,Yacimientos nacionales,acumulado_anual,109.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gn,Yacimientos nacionales,mes,14.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gn,Yacimientos nacionales,tam,249.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gnl,Angola,acumulado_anual,2045.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gnl,Angola,mes,0.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gnl,Angola,tam,17588.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gnl,Argelia,acumulado_anual,1111.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gnl,Argelia,mes,0.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gnl,Argelia,tam,17684.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gnl,Camerún,acumulado_anual,75.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gnl,Camerún,mes,0.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gnl,Camerún,tam,75.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gnl,Congo,acumulado_anual,1927.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gnl,Congo,mes,0.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gnl,Congo,tam,2612.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gnl,Egipto,acumulado_anual,0.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gnl,Egipto,mes,0.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gnl,Egipto,tam,1034.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gnl,Estados Unidos,acumulado_anual,47901.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gnl,Estados Unidos,mes,10071.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gnl,Estados Unidos,tam,113628.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gnl,Guinea Ecuatorial,acumulado_anual,129.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gnl,Guinea Ecuatorial,mes,129.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gnl,Guinea Ecuatorial,tam,2344.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gnl,Jamaica,acumulado_anual,0.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gnl,Jamaica,mes,0.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gnl,Jamaica,tam,168.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gnl,Mauritania,acumulado_anual,767.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gnl,Mauritania,mes,88.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gnl,Mauritania,tam,767.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gnl,Nigeria,acumulado_anual,10769.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gnl,Nigeria,mes,3036.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gnl,Nigeria,tam,30638.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gnl,Noruega,acumulado_anual,0.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gnl,Noruega,mes,0.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gnl,Noruega,tam,873.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gnl,Omán,acumulado_anual,0.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gnl,Omán,mes,0.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gnl,Omán,tam,0.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gnl,Perú,acumulado_anual,0.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gnl,Perú,mes,0.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gnl,Perú,tam,4406.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gnl,Qatar,acumulado_anual,0.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gnl,Qatar,mes,0.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gnl,Qatar,tam,3100.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gnl,Rusia,acumulado_anual,23157.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gnl,Rusia,mes,4394.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gnl,Rusia,tam,48351.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gnl,Trinidad y Tobago,acumulado_anual,0.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gnl,Trinidad y Tobago,mes,0.0,GWh,,boletin,9,2026-08-06
2026-04,aprovisionamiento_gnl,Trinidad y Tobago,tam,2673.0,GWh,,boletin,9,2026-08-06
2026-04,biometano_distribucion,,acumulado_anual,110.7,GWh,,boletin,13,2026-08-06
2026-04,biometano_distribucion,,mes,31.6,GWh,,boletin,13,2026-08-06
2026-04,biometano_distribucion,,tam,294.5,GWh,23.5,boletin,13,2026-08-06
2026-04,biometano_transporte,,acumulado_anual,71.0,GWh,13.5,boletin,13,2026-08-06
2026-04,biometano_transporte,,mes,18.6,GWh,20.5,boletin,13,2026-08-06
2026-04,biometano_transporte,,tam,198.1,GWh,4.4,boletin,13,2026-08-06
2026-04,cargas_buques,,acumulado_anual,5072.0,GWh,91.5,boletin,3,2026-08-06
2026-04,cargas_buques,,mes,1748.0,GWh,73.5,boletin,3,2026-08-06
2026-04,cargas_buques,,tam,14180.0,GWh,20.6,boletin,3,2026-08-06
2026-04,conexion_internacional_saldo,Almería,acumulado_anual,39292.0,GWh,7.3,boletin,11,2026-08-06
2026-04,conexion_internacional_saldo,Almería,mes,9787.0,GWh,25.2,boletin,11,2026-08-06
2026-04,conexion_internacional_saldo,Almería,tam,109836.0,GWh,2.5,boletin,11,2026-08-06
2026-04,conexion_internacional_saldo,Biometano,acumulado_anual,182.0,GWh,55.0,boletin,11,2026-08-06
2026-04,conexion_internacional_saldo,Biometano,mes,50.0,GWh,60.9,boletin,11,2026-08-06
2026-04,conexion_internacional_saldo,Biometano,tam,493.0,GWh,15.1,boletin,11,2026-08-06
2026-04,conexion_internacional_saldo,Tarifa,acumulado_anual,-2319.0,GWh,-24.3,boletin,11,2026-08-06
2026-04,conexion_internacional_saldo,Tarifa,mes,-342.0,GWh,-53.7,boletin,11,2026-08-06
2026-04,conexion_internacional_saldo,Tarifa,tam,-9628.0,GWh,-7.2,boletin,11,2026-08-06
2026-04,conexion_internacional_saldo,VIP Ibérico,acumulado_anual,-693.0,GWh,,boletin,11,2026-08-06
2026-04,conexion_internacional_saldo,VIP Ibérico,mes,936.0,GWh,-22.0,boletin,11,2026-08-06
2026-04,conexion_internacional_saldo,VIP Ibérico,tam,123.0,GWh,-93.4,boletin,11,2026-08-06
2026-04,conexion_internacional_saldo,VIP Pirineos,acumulado_anual,-3045.0,GWh,-60.9,boletin,11,2026-08-06
2026-04,conexion_internacional_saldo,VIP Pirineos,mes,-2288.0,GWh,-47.2,boletin,11,2026-08-06
2026-04,conexion_internacional_saldo,VIP Pirineos,tam,1020.0,GWh,,boletin,11,2026-08-06
2026-04,conexion_internacional_saldo,Yacimiento Nacionales,acumulado_anual,109.0,GWh,-55.2,boletin,11,2026-08-06
2026-04,conexion_internacional_saldo,Yacimiento Nacionales,mes,14.0,GWh,,boletin,11,2026-08-06
2026-04,conexion_internacional_saldo,Yacimiento Nacionales,tam,249.0,GWh,-35.0,boletin,11,2026-08-06
2026-04,correccion_laboralidad,,acumulado_anual,0.0,%,,boletin,5,2026-08-06
2026-04,correccion_laboralidad,,mes,0.0,%,,boletin,5,2026-08-06
2026-04,correccion_laboralidad,,tam,0.0,%,,boletin,5,2026-08-06
2026-04,correccion_temperatura,,acumulado_anual,-0.9,%,,boletin,5,2026-08-06
2026-04,correccion_temperatura,,mes,-3.8,%,,boletin,5,2026-08-06
2026-04,correccion_temperatura,,tam,-0.4,%,,boletin,5,2026-08-06
2026-04,delta_temperatura,,mes,1.81,ºC,,boletin,5,2026-08-06
2026-04,demanda_ccaa_cisternas,Andalucía,mes,120.0,GWh,-17.4,boletin,7,2026-08-06
2026-04,demanda_ccaa_cisternas,Aragón,mes,43.0,GWh,15.1,boletin,7,2026-08-06
2026-04,demanda_ccaa_cisternas,Asturias,mes,6.0,GWh,-80.1,boletin,7,2026-08-06
2026-04,demanda_ccaa_cisternas,Baleares,mes,9.0,GWh,33.3,boletin,7,2026-08-06
2026-04,demanda_ccaa_cisternas,Cantabria,mes,23.0,GWh,2.6,boletin,7,2026-08-06
2026-04,demanda_ccaa_cisternas,Castilla y León,mes,40.0,GWh,-3.7,boletin,7,2026-08-06
2026-04,demanda_ccaa_cisternas,Castilla-La Mancha,mes,40.0,GWh,-7.6,boletin,7,2026-08-06
2026-04,demanda_ccaa_cisternas,Cataluña,mes,64.0,GWh,-24.1,boletin,7,2026-08-06
2026-04,demanda_ccaa_cisternas,Comunidad Valenciana,mes,54.0,GWh,-30.4,boletin,7,2026-08-06
2026-04,demanda_ccaa_cisternas,Extremadura,mes,14.0,GWh,-28.5,boletin,7,2026-08-06
2026-04,demanda_ccaa_cisternas,Galicia,mes,50.0,GWh,-9.8,boletin,7,2026-08-06
2026-04,demanda_ccaa_cisternas,La Rioja,mes,4.0,GWh,-25.0,boletin,7,2026-08-06
2026-04,demanda_ccaa_cisternas,Madrid,mes,367.0,GWh,43.0,boletin,7,2026-08-06
2026-04,demanda_ccaa_cisternas,Murcia,mes,48.0,GWh,7.8,boletin,7,2026-08-06
2026-04,demanda_ccaa_cisternas,Navarra,mes,9.0,GWh,63.0,boletin,7,2026-08-06
2026-04,demanda_ccaa_cisternas,País Vasco,mes,40.0,GWh,8.8,boletin,7,2026-08-06
2026-04,demanda_ccaa_convencional,Andalucía,mes,1974.0,GWh,-12.7,boletin,7,2026-08-06
2026-04,demanda_ccaa_convencional,Aragón,mes,742.0,GWh,-14.1,boletin,7,2026-08-06
2026-04,demanda_ccaa_convencional,Asturias,mes,441.0,GWh,-8.2,boletin,7,2026-08-06
2026-04,demanda_ccaa_convencional,Baleares,mes,103.0,GWh,-18.0,boletin,7,2026-08-06
2026-04,demanda_ccaa_convencional,Cantabria,mes,187.0,GWh,-15.3,boletin,7,2026-08-06
2026-04,demanda_ccaa_convencional,Castilla y León,mes,1257.0,GWh,-3.5,boletin,7,2026-08-06
2026-04,demanda_ccaa_convencional,Castilla-La Mancha,mes,771.0,GWh,-11.3,boletin,7,2026-08-06
2026-04,demanda_ccaa_convencional,Cataluña,mes,2960.0,GWh,2.1,boletin,7,2026-08-06
2026-04,demanda_ccaa_convencional,Comunidad Valenciana,mes,1959.0,GWh,-2.5,boletin,7,2026-08-06
2026-04,demanda_ccaa_convencional,Extremadura,mes,144.0,GWh,-1.3,boletin,7,2026-08-06
2026-04,demanda_ccaa_convencional,Galicia,mes,788.0,GWh,5.4,boletin,7,2026-08-06
2026-04,demanda_ccaa_convencional,La Rioja,mes,157.0,GWh,-12.1,boletin,7,2026-08-06
2026-04,demanda_ccaa_convencional,Madrid,mes,1309.0,GWh,-25.9,boletin,7,2026-08-06
2026-04,demanda_ccaa_convencional,Murcia,mes,1066.0,GWh,7.1,boletin,7,2026-08-06
2026-04,demanda_ccaa_convencional,Navarra,mes,395.0,GWh,-9.4,boletin,7,2026-08-06
2026-04,demanda_ccaa_convencional,País Vasco,mes,1243.0,GWh,-3.1,boletin,7,2026-08-06
2026-04,demanda_ccaa_sector_electrico,Andalucía,mes,1829.0,GWh,43.5,boletin,7,2026-08-06
2026-04,demanda_ccaa_sector_electrico,Aragón,mes,291.0,GWh,157.5,boletin,7,2026-08-06
2026-04,demanda_ccaa_sector_electrico,Asturias,mes,631.0,GWh,172.0,boletin,7,2026-08-06
2026-04,demanda_ccaa_sector_electrico,Baleares,mes,613.0,GWh,-3.4,boletin,7,2026-08-06
2026-04,demanda_ccaa_sector_electrico,Cantabria,mes,0.0,GWh,,boletin,7,2026-08-06
2026-04,demanda_ccaa_sector_electrico,Castilla y León,mes,0.0,GWh,,boletin,7,2026-08-06
2026-04,demanda_ccaa_sector_electrico,Castilla-La Mancha,mes,491.0,GWh,32.4,boletin,7,2026-08-06
2026-04,demanda_ccaa_sector_electrico,Cataluña,mes,607.0,GWh,-23.3,boletin,7,2026-08-06
2026-04,demanda_ccaa_sector_electrico,Comunidad Valenciana,mes,378.0,GWh,-32.7,boletin,7,2026-08-06
2026-04,demanda_ccaa_sector_electrico,Extremadura,mes,0.0,GWh,,boletin,7,2026-08-06
2026-04,demanda_ccaa_sector_electrico,Galicia,mes,390.0,GWh,-24.2,boletin,7,2026-08-06
2026-04,demanda_ccaa_sector_electrico,La Rioja,mes,53.0,GWh,-8.6,boletin,7,2026-08-06
2026-04,demanda_ccaa_sector_electrico,Madrid,mes,0.0,GWh,,boletin,7,2026-08-06
2026-04,demanda_ccaa_sector_electrico,Murcia,mes,837.0,GWh,86.1,boletin,7,2026-08-06
2026-04,demanda_ccaa_sector_electrico,Navarra,mes,73.0,GWh,-22.0,boletin,7,2026-08-06
2026-04,demanda_ccaa_sector_electrico,País Vasco,mes,425.0,GWh,-3.1,boletin,7,2026-08-06
2026-04,demanda_cisternas,,acumulado_anual,4300.0,GWh,1.8,progreso,3,2026-08-06
2026-04,demanda_cisternas,,mes,900.0,GWh,0.7,progreso,3,2026-08-06
2026-04,demanda_cisternas,,tam,12500.0,GWh,0.6,progreso,3,2026-08-06
2026-04,demanda_convencional,,acumulado_anual,85586.0,GWh,-3.4,boletin,3,2026-08-06
2026-04,demanda_convencional,,mes,16448.0,GWh,-6.3,boletin,3,2026-08-06
2026-04,demanda_convencional,,tam,228816.0,GWh,-1.3,boletin,3,2026-08-06
2026-04,demanda_convencional_corregida,,acumulado_anual,-2.4,%,,boletin,5,2026-08-06
2026-04,demanda_convencional_corregida,,mes,-2.5,%,,boletin,5,2026-08-06
2026-04,demanda_convencional_corregida,,tam,-0.9,%,,boletin,5,2026-08-06
2026-04,demanda_dc_pymes,,acumulado_anual,26400.0,GWh,-3.0,progreso,3,2026-08-06
2026-04,demanda_dc_pymes,,mes,2700.0,GWh,-19.9,progreso,3,2026-08-06
2026-04,demanda_dc_pymes,,tam,50800.0,GWh,-1.6,progreso,3,2026-08-06
2026-04,demanda_industrial,,acumulado_anual,54900.0,GWh,-3.9,progreso,3,2026-08-06
2026-04,demanda_industrial,,mes,12800.0,GWh,-3.3,progreso,3,2026-08-06
2026-04,demanda_industrial,,tam,165500.0,GWh,-1.3,progreso,3,2026-08-06
2026-04,demanda_internacional,,acumulado_anual,15851.0,GWh,-6.1,boletin,3,2026-08-06
2026-04,demanda_internacional,,mes,4604.0,GWh,-28.0,boletin,3,2026-08-06
2026-04,demanda_internacional,,tam,39452.0,GWh,-2.6,boletin,3,2026-08-06
2026-04,demanda_nacional,,acumulado_anual,115583.0,GWh,2.3,boletin,3,2026-08-06
2026-04,demanda_nacional,,mes,23065.0,GWh,-0.1,boletin,3,2026-08-06
2026-04,demanda_nacional,,tam,334113.0,GWh,0.8,boletin,3,2026-08-06
2026-04,demanda_sector_electrico,,acumulado_anual,29997.0,GWh,23.0,boletin,3,2026-08-06
2026-04,demanda_sector_electrico,,mes,6617.0,GWh,19.6,boletin,3,2026-08-06
2026-04,demanda_sector_electrico,,tam,105297.0,GWh,5.6,boletin,3,2026-08-06
2026-04,destino_cargas_pct,Bunkering,acumulado_anual,22.5,%,,boletin,18,2026-08-06
2026-04,destino_cargas_pct,Bunkering,mes,19.2,%,,boletin,18,2026-08-06
2026-04,destino_cargas_pct,EU,acumulado_anual,45.4,%,,boletin,18,2026-08-06
2026-04,destino_cargas_pct,EU,mes,39.2,%,,boletin,18,2026-08-06
2026-04,destino_cargas_pct,non EU,acumulado_anual,32.1,%,,boletin,18,2026-08-06
2026-04,destino_cargas_pct,non EU,mes,41.6,%,,boletin,18,2026-08-06
2026-04,generacion_electrica,Carbón,mes,0.0,GWh,-102.0,boletin,6,2026-08-06
2026-04,generacion_electrica,Cogeneración,mes,900.0,GWh,-17.9,boletin,6,2026-08-06
2026-04,generacion_electrica,Eólica,mes,3600.0,GWh,-16.0,boletin,6,2026-08-06
2026-04,generacion_electrica,Gas natural,mes,2400.0,GWh,19.1,boletin,6,2026-08-06
2026-04,generacion_electrica,Hidráulica,mes,3200.0,GWh,-30.2,boletin,6,2026-08-06
2026-04,generacion_electrica,Nuclear,mes,3900.0,GWh,31.0,boletin,6,2026-08-06
2026-04,generacion_electrica,Resto renovables,mes,400.0,GWh,2.7,boletin,6,2026-08-06
2026-04,generacion_electrica,Solar,mes,5400.0,GWh,25.0,boletin,6,2026-08-06
2026-04,pct_total_gn,,mes,61.7,%,,boletin,9,2026-08-06
2026-04,pct_total_gnl,,mes,38.3,%,,boletin,9,2026-08-06
2026-04,planta_carga_cisternas,BARCELONA,mes,213.0,GWh,17.6,boletin,17,2026-08-06
2026-04,planta_carga_cisternas,BILBAO,mes,107.0,GWh,3.3,boletin,17,2026-08-06
2026-04,planta_carga_cisternas,CARTAGENA,mes,200.0,GWh,20.5,boletin,17,2026-08-06
2026-04,planta_carga_cisternas,HUELVA,mes,117.0,GWh,-28.2,boletin,17,2026-08-06
2026-04,planta_carga_cisternas,MUGARDOS,mes,83.0,GWh,10.6,boletin,17,2026-08-06
2026-04,planta_carga_cisternas,MUSEL,mes,68.0,GWh,17.4,boletin,17,2026-08-06
2026-04,planta_carga_cisternas,SAGUNTO,mes,164.0,GWh,-9.4,boletin,17,2026-08-06
2026-04,planta_cargas_buques,BARCELONA,mes,303.0,GWh,,boletin,17,2026-08-06
2026-04,planta_cargas_buques,BILBAO,mes,645.0,GWh,,boletin,17,2026-08-06
2026-04,planta_cargas_buques,CARTAGENA,mes,205.0,GWh,-38.4,boletin,17,2026-08-06
2026-04,planta_cargas_buques,HUELVA,mes,319.0,GWh,63.3,boletin,17,2026-08-06
2026-04,planta_cargas_buques,MUGARDOS,mes,86.0,GWh,-33.2,boletin,17,2026-08-06
2026-04,planta_cargas_buques,MUSEL,mes,0.0,GWh,,boletin,17,2026-08-06
2026-04,planta_cargas_buques,SAGUNTO,mes,191.0,GWh,-17.2,boletin,17,2026-08-06
2026-04,planta_descargas_buques,BARCELONA,mes,4590.0,GWh,-13.1,boletin,17,2026-08-06
2026-04,planta_descargas_buques,BILBAO,mes,4417.0,GWh,-19.2,boletin,17,2026-08-06
2026-04,planta_descargas_buques,CARTAGENA,mes,401.0,GWh,-79.9,boletin,17,2026-08-06
2026-04,planta_descargas_buques,HUELVA,mes,3182.0,GWh,-47.8,boletin,17,2026-08-06
2026-04,planta_descargas_buques,MUGARDOS,mes,2192.0,GWh,-26.8,boletin,17,2026-08-06
2026-04,planta_descargas_buques,MUSEL,mes,0.0,GWh,,boletin,17,2026-08-06
2026-04,planta_descargas_buques,SAGUNTO,mes,1869.0,GWh,,boletin,17,2026-08-06
2026-04,planta_n_buques_descargados,BARCELONA,mes,6.0,nº,20.0,boletin,17,2026-08-06
2026-04,planta_n_buques_descargados,BILBAO,mes,4.0,nº,-20.0,boletin,17,2026-08-06
2026-04,planta_n_buques_descargados,CARTAGENA,mes,2.0,nº,0.0,boletin,17,2026-08-06
2026-04,planta_n_buques_descargados,HUELVA,mes,3.0,nº,-50.0,boletin,17,2026-08-06
